generation,best_fitness,avg_fitness,std_fitness,delta_element.Cd.levels[0],delta_element.Cd.levels[1],delta_element.Cd.slater[0],delta_element.Cd.slater[1],delta_element.Cd.shpoly[0],delta_element.Cd.shpoly[1],delta_element.Cd.kcn[0],delta_element.Cd.kcn[1],delta_element.Cd.gam,delta_element.Cd.lgam[0],delta_element.Cd.lgam[1],delta_element.Cd.arep,delta_element.Cd.en,delta_element.S.levels[0],delta_element.S.levels[1],delta_element.S.levels[2],delta_element.S.slater[0],delta_element.S.slater[1],delta_element.S.slater[2],delta_element.S.shpoly[0],delta_element.S.shpoly[1],delta_element.S.shpoly[2],delta_element.S.kcn[0],delta_element.S.kcn[1],delta_element.S.kcn[2],delta_element.S.gam,delta_element.S.lgam[0],delta_element.S.lgam[1],delta_element.S.lgam[2],delta_element.S.arep,delta_element.S.en
82,0.22909649418967537,0.22909649418967537,0.0,1.9498767864609015,0.09692467435930086,-0.172816318859772,-0.04398486608681629,-0.01285116566445324,-0.0026318643048384924,0.087762188586284,0.07003116246464824,-0.004076429035791973,0.01746752423250597,-0.008093168887933544,0.1001585765925379,0.14212360252192724,5.380662032076202,-1.3681197370704172,-0.19565062861464444,0.25251074489007763,0.08553625535521947,-0.14993688302615205,0.03577674794204608,-0.00535380226748363,0.01745617553178677,-0.003669622328425881,0.005885717186532219,-0.0004450057820547665,0.11558058438740759,-0.202553187572589,0.020102049066619943,0.03753580965649306,0.03151730960497279,-0.3181021739417602
83,0.4828137308010203,0.4828137308010203,0.0,-0.05478637410849707,0.11642126972013855,-0.31984420229450183,-0.0015439442109201895,-0.004156049779168003,-0.0017830090404319099,0.09680655945420215,0.18273911957058253,-0.004247628445850582,0.01226287909982493,-0.14362533677437572,0.04975479808726724,-0.38138534129290713,5.857163789917731,-1.8368332443594912,0.19038324494923353,0.2238767969980655,-0.48851828284512644,-0.2138932862111549,0.02460191900147493,-0.00527053800179892,0.012824234943673574,0.0019269281453277998,0.0047892263851289085,-0.001723867346985047,0.12571801188661968,-0.16954559966680127,0.06335439015139133,0.09605863078479282,0.24705310510488543,0.06019149928870782
84,0.4907194408722768,0.4907194408722768,0.0,2.1496972260870226,0.11254709036514399,-0.3243788715222966,-0.0009992477986378034,-0.003283692231207891,-0.005800517578396669,0.0958210290358797,0.19434174281084313,-0.005600529847163166,0.0346268768313982,-0.14328797560431006,0.04234748267326527,-0.42014799002375813,5.90761440303449,-0.9218708333817034,-0.19406071277100168,0.23185273445972898,-0.48998747060066083,-0.19303980173538537,0.028607669165171018,-0.005484336979684014,0.014482367027264187,-0.02746244762176775,0.0048326584102193,-0.001747402447783505,0.11645958621917507,-0.168457828175973,-0.010976141650120508,0.11089185660009937,0.1360702786439809,0.06858719896091747
85,2.0201910464534913,2.0201910464534913,0.0,-0.8072300265571233,0.24806747622252523,-0.31531950043569856,-0.13327471848154904,-0.012905879502908738,-0.0018011824434495324,0.08892862437520997,0.18939911876237248,-0.005789330226469297,0.0308248146520258,-0.1482051754841197,0.07088853715384658,-0.4128644720645225,5.8593642256164244,-1.7082556113903848,-0.20144846316800025,-0.3147051026851333,-0.23586092574311213,-0.17706185767896265,0.0014712874173796187,-0.007721087555439772,0.033224906412211735,-0.02748211157087671,0.004886195733137796,0.0010983959627950948,0.09134715597854604,-0.16788625193360474,0.06759176697594127,0.08299087162151797,-0.21305835126342842,0.08325120964067034
86,0.3589409120478029,0.3589409120478029,0.0,1.9468464675051997,0.08959908417738127,-0.32710003060474446,-0.12012108726965054,-0.0036563630792056517,-0.00308425118303101,0.08767159144347902,0.1882704859278606,-0.0051478939042392535,0.008509104179467153,-0.1835031702777219,0.05048465926839474,-0.3853970594066145,5.94221747615607,-1.9071650852715525,0.17055742599810086,0.1966164488293347,-0.49066154022868425,-0.2171410981477797,0.028808016945611886,-0.005865459014221926,0.03356226016397815,0.008983106569012633,0.005175624540042473,0.0010731047175978493,0.12406287683822614,-0.16899873943733312,0.0688119007812148,0.009444480160202717,0.24883023732120346,0.07123936003102838
87,0.15160259341996207,0.15160259341996207,0.0,-0.08462040486556965,0.10675009498050914,0.0071271236524304005,-0.11268618919773643,0.0018291721420235912,-0.002278933169591553,0.09040621828672117,0.18160329250591023,-0.005329057354085731,0.009326809373123579,-0.14592985471924824,0.05455478898440935,-0.4129377364364357,0.09126861159469257,-0.9614092273118438,-0.16681027875821774,0.20481494388591548,-0.23058293484403025,-0.2806297548670653,0.0015482007668778108,-0.0047396633136498265,0.03303197126911486,-0.027585555330921066,0.005125582927788214,0.001172324951442808,0.012849893082943153,-0.20981417336898223,0.06755176443006439,0.09032408128444636,-0.21870288715902086,0.5602778173421794
88,0.476688628027198,0.476688628027198,0.0,1.8105200387734879,0.07849321924264929,-0.33486797288472236,-0.005763341061272298,-0.00410960598256431,-0.0069204678507175516,0.1006326177209845,0.18907168875403826,-0.0050122327888912355,0.017204794990279826,-0.1428623691038945,0.04190754001006991,-0.39459050669877493,5.574681993788939,-0.8688141303862338,-0.15378211397662778,0.2193563864208672,-0.4780055292130656,-0.2034298144803448,0.024486267863204708,-0.00597762249340688,0.03381897967887171,0.003876945909774443,0.00483527330753334,0.0010210173891623204,0.13040985980432074,-0.16732678966926817,-0.013355001647375131,0.0853509232175973,0.16043512044050368,0.04990003724518299
89,0.8477870031145793,0.8477870031145793,0.0,0.06441868994877176,0.28586708422183493,-0.33022180893055486,-0.11815123674006989,-0.0038179877648115146,-0.005930989040848746,0.09299913301518464,0.18867918239202142,-0.0053622763008462915,-0.00393134964242603,-0.18606683025489967,0.04469583957347201,-0.40173621933758397,5.870394167896951,-1.9443002310991204,0.18723132673918652,0.22488180430209148,-0.4921933541746466,-0.2685670957998392,0.04083434637436431,0.005834113993858872,0.034201942607496705,0.004255890779530008,0.00467495862985657,0.0010373046427007513,0.013220795428798282,-0.16405352829736963,-0.0213593108346809,0.08443546500370536,0.2289399591126231,0.26540705651907714
90,0.7507863795048497,0.7507863795048497,0.0,-0.05299453920598829,0.10716631265151388,-0.3541006417547614,-0.1329783971131946,-0.003896296475016242,-0.0025056216688718394,0.09779276516504956,0.18320348475694548,-0.026138184675073825,0.015132427066762988,-0.15589226250778954,0.06446405037871727,-0.4095111864277896,5.933724090048127,0.29340621099525954,-0.19627095896872904,0.2635305391341216,-0.22059458319035974,-0.2699222849903393,0.002959935715974249,-0.005771640273550975,0.033981355684687964,-0.010806332060760121,0.004933102411677159,0.000952317765964654,0.017775162748388418,-0.17424119413397587,0.06352484623474541,-0.20878004115573745,-0.023533910360501675,0.5495899304171585
91,0.19463165575342511,0.19463165575342511,0.0,-0.8483263265534102,0.26520820291819414,-0.31690788796306046,-0.005615451826771922,-0.004127650375501238,-0.006329521576125451,0.08758094934801158,0.19044582903840035,-0.004585505351094227,0.0029322228917594284,-0.1479365141858876,0.04237479740424277,-0.4114693431624217,5.887057242487952,-1.9200447093948885,0.12160022937162562,-0.011848324686398293,0.03431583562267937,-0.2579902057412715,-0.014401757291924666,0.005617251385464747,0.03381204273994354,-0.010214111277444371,0.007374545890228547,0.0006170697201483,0.008455380686668512,-0.16635891336788822,-0.009032055491181579,0.07959866647395963,0.16116028367776813,0.22962982093807005
92,0.0996381485677047,0.0996381485677047,0.0,-0.11749815105695305,0.27867307798956764,-0.30729336874909086,-6.249106816458294e-06,-0.005525227918259171,-0.00637392453167103,0.08819486191946926,0.1946540119097833,-0.0053182246836636915,-0.05686956742194249,-0.14635279494428033,0.05499500053560413,-0.42234949983696524,5.942878102295332,-1.8132555484211075,-0.15183773443685844,0.21509645374469288,-0.45805520966345137,-0.2708513729313282,-0.014650441000365028,-0.008011824917386258,0.033747703881640945,-0.027466359097599147,0.007035353904181408,0.001015469820165136,0.13663771466257146,-0.1587008948412597,-0.012145275517118859,0.07900116483152142,0.2415053908591469,0.2407684753884305
93,0.8406110720913764,0.8406110720913764,0.0,-0.02519159017020378,0.22000431923451114,-0.3010895092042547,-0.10842310475325934,-0.004272165480794815,-0.006631633894932126,0.02515742107396857,0.18887523639015863,-0.025218988795251876,-0.05956464713864296,-0.13351904757228783,0.042811291469431634,-0.04142647792702814,5.8400166094269,-1.0713717765461794,-0.1373773812550496,0.6265371624661213,0.041950959135735655,-0.26201118152917635,0.001795389868580216,-0.007978093062712473,0.03257401491709605,-0.010124158389070381,0.007299114746500527,0.0010070603019581284,0.021265092153242016,-0.1682792475677506,-0.020281745983060984,-0.20933110004735778,-0.21209116500069602,-0.3191732602928363
94,0.054947909676144935,0.054947909676144935,0.0,-0.030156462498947434,0.2193319709501762,-0.31210617673705143,0.005960035911373174,-0.004488038656901797,-0.005718305826869809,0.02517816602643739,0.19966698311980094,-0.0263035454494253,0.06720606282307573,-0.1386001357567629,0.079215631052997,-0.407935396479161,3.7745425949403426,-1.8755924630822722,0.18534566529228558,0.19437118045786672,-0.11816790894609897,-0.26133273229122045,-0.012933171907372087,-0.008820197153220723,0.03405750193209017,-0.009368948365027469,0.006648508374386897,0.001012092506464465,0.13622622580537014,-0.1759196422922148,-0.009290541547173903,0.07233362074251737,0.1381817466237829,0.2142076191804394
95,0.40385631436192737,0.40385631436192737,0.0,0.07868906300266865,0.3302647250244912,-0.31426951687912696,-0.10966898302053418,-0.006434089993220857,-0.006100257385188414,0.12785211601342314,0.1995839125893325,-0.006257228003815299,-0.05343187870896271,-0.1801359050119954,0.07232405561403832,-0.3738177841121162,5.748780414795728,-1.0539724403865947,-0.034891030007281776,0.18527219099021286,-0.08532893130683261,-0.28236327640170544,-0.013446907565693389,-0.009529214227313836,0.03311743037267906,-0.009240517026738698,0.007307346485480967,0.0009440366066137467,0.020061569087646558,-0.17258692123243302,0.04220544299836826,0.07515768890131569,0.16568695755326535,0.2163809954902436
96,0.12326674592119313,0.12326674592119313,0.0,0.23236745742538822,0.3089524447782117,-0.4139395210537571,-0.1070192548295179,-0.007265856462509324,-0.006756105852558446,0.02594744537417354,0.11173006987703493,-0.02603261371260128,0.08195532620050905,-0.1743052877879916,0.22152976217733777,0.20091708269292075,3.724403383440496,-1.1087044522352318,-0.14452266834062688,0.17863884947507946,-0.14422691482774597,-0.24434199365676323,-0.012846021003255381,-0.011296982711338797,0.03244673865631703,-0.010169266138567223,0.007283481426005663,0.001708547253665941,0.01798591092684665,0.17310286170705602,-0.018433943383047158,0.07552102111256365,-0.21270655686369877,0.22000475191171942
97,0.6955757051895932,0.6955757051895932,0.0,0.4984668110235351,-0.35378190853397173,-0.23636413026528258,-0.10160662948769539,-0.007540005649055853,-0.014026799225765808,0.024925571885221036,0.1545736773535789,-0.0013843536327036166,-0.051530461715085574,-0.04043346447537011,0.21069728509012853,-0.2633747023703368,3.778472343041564,-0.14162935717093283,-0.140870074987002,0.30856363947082244,-0.12022062415819756,-0.269598259919021,-0.01347662514286782,-0.011324870131592703,-0.0009892961074319806,-0.01118207801444493,0.00706020794124796,0.000322279529564826,0.011320810452492114,-0.2197091109766266,-0.006494764100048789,0.07026798077638796,-0.26522181758554464,0.5046693813891223
98,0.2402358250761114,0.2402358250761114,0.0,0.0844014377667488,0.3522733644750442,-0.2374538911376265,-0.11006882277394836,-0.00637642421512416,-0.006762273566852807,0.02371379501775302,0.15476722830597384,-0.00017798984125783068,-0.055427117030840356,-0.17616176628119418,0.07610608444567113,-0.3635319364403198,3.6507296752054046,-1.9504370169484968,0.12194328737255566,0.18264799238795693,0.03207298219504029,-0.27533442147755216,-0.0232459294772126,-0.010380785667397245,0.03298837284267847,-0.010029275782962643,0.006976254752661049,0.00043425564278760237,0.016385616419009263,-0.21744059952465544,-0.017234144822041997,0.06750105859683209,-0.21410164445445112,0.28265494210211983
99,0.6515949856518488,0.6515949856518488,0.0,0.4808459108387524,0.28651906324561294,-0.24992812183257307,-0.09357313278830937,0.004440633638407271,-0.0065711802988749485,0.12289786382557225,0.15393993036158024,-0.0011067593447318391,-0.0647177409420654,-0.1251933445855158,0.01659482442300697,-0.35853706012733677,3.777089971174018,-0.10240082857615995,-0.15208437027797017,0.3564447768360335,-0.13727543058382463,-0.26110154624539716,-0.012917435266171923,-0.01032706979378422,-0.003162067448359146,-0.010284991980134939,0.006909967225022105,0.0004443274343158554,0.036634941023799605,0.1599442405150393,-0.007173665018408992,0.06953371643051742,-0.2116124646731914,0.541887274508055
