generation,best_fitness,avg_fitness,std_fitness
429,152.2907976941239,152.2907976941239,0.0
430,1000.0,1000.0,0.0
431,122.25821989360998,122.25821989360998,0.0
432,1000.0,1000.0,0.0
433,124.21705612152104,124.21705612152104,0.0
434,1000.0,1000.0,0.0
435,1000.0,1000.0,0.0
436,159.86589136755242,159.86589136755242,0.0
437,126.13867476660904,126.13867476660904,0.0
438,1000.0,1000.0,0.0
439,140.1233650561877,140.1233650561877,0.0
440,1000.0,1000.0,0.0
441,126.39185603821824,126.39185603821824,0.0
442,126.47546820926597,126.47546820926597,0.0
443,157.35917772159965,157.35917772159965,0.0
444,1000.0,1000.0,0.0
445,1000.0,1000.0,0.0
446,1000.0,1000.0,0.0
447,175.1421067402443,175.1421067402443,0.0
448,1000.0,1000.0,0.0
449,1000.0,1000.0,0.0
450,145.93527376092177,145.93527376092177,0.0
451,147.3581172894945,147.3581172894945,0.0
452,170.6035187133068,170.6035187133068,0.0
453,292.2602514386963,292.2602514386963,0.0
454,1000.0,1000.0,0.0
455,1000.0,1000.0,0.0
456,133.0378487197869,133.0378487197869,0.0
457,145.93674836105083,145.93674836105083,0.0
458,134.59022972563244,134.59022972563244,0.0
459,125.78681197579219,125.78681197579219,0.0
460,139.50380092666794,139.50380092666794,0.0
461,1000.0,1000.0,0.0
462,1000.0,1000.0,0.0
463,123.31161358520124,123.31161358520124,0.0
464,263.77227598456153,263.77227598456153,0.0
465,1000.0,1000.0,0.0
466,130.8815802505622,130.8815802505622,0.0
467,157.04995282638913,157.04995282638913,0.0
468,170.2051126207494,170.2051126207494,0.0
469,129.9044284509956,129.9044284509956,0.0
470,126.5669775565677,126.5669775565677,0.0
471,1000.0,1000.0,0.0
472,138.74028479183497,138.74028479183497,0.0
473,1000.0,1000.0,0.0
474,139.9832651530073,139.9832651530073,0.0
475,145.39699450176565,145.39699450176565,0.0
476,127.86515892052171,127.86515892052171,0.0
477,125.07786946696365,125.07786946696365,0.0
478,147.19564606289254,147.19564606289254,0.0
479,131.59664748018923,131.59664748018923,0.0
480,1000.0,1000.0,0.0
481,141.40090003831338,141.40090003831338,0.0
482,129.06121872310655,129.06121872310655,0.0
483,177.85901990037036,177.85901990037036,0.0
484,144.79100146935892,144.79100146935892,0.0
485,128.44040547411973,128.44040547411973,0.0
486,194.7973716023847,194.7973716023847,0.0
487,1000.0,1000.0,0.0
488,139.44247161111764,139.44247161111764,0.0
489,131.73426399749155,131.73426399749155,0.0
490,1000.0,1000.0,0.0
491,143.84873738552625,143.84873738552625,0.0
492,1000.0,1000.0,0.0
493,131.42073040979324,131.42073040979324,0.0
494,194.6174088448755,194.6174088448755,0.0
495,1000.0,1000.0,0.0
496,122.78955248923144,122.78955248923144,0.0
497,179.18955882721383,179.18955882721383,0.0
498,184.32149452490614,184.32149452490614,0.0
499,150.67533134548503,150.67533134548503,0.0
